iso,year,loss__ha
AFG,2001,88.09271247
AGO,2001,101220.6215
AIA,2001,3.878460708
ALA,2001,396.9348257
ALB,2001,3729.021031
AND,2001,1.654212948
ARG,2001,147805.9504
ARM,2001,131.8406123
ATG,2001,24.07418944
AUS,2001,218816.3021
AUT,2001,6926.269008
AZE,2001,553.2993561
BDI,2001,1417.246957
BEL,2001,971.4881953
BEN,2001,3749.331105
BES,2001,3.031857253
BFA,2001,59.47710511
BGD,2001,4586.997203
BGR,2001,8202.319112
BHS,2001,432.9994197
BIH,2001,1496.107105
BLR,2001,18358.96428
BLZ,2001,8211.629493
BMU,2001,0.195819794
BOL,2001,140321.2605
BRA,2001,2746361.557
BRB,2001,12.36746156
BRN,2001,1244.453823
BTN,2001,297.6596315
BWA,2001,130.9838815
CAF,2001,31282.43685
CAN,2001,1358154.799
CHE,2001,1165.213247
CHL,2001,72711.30281
CHN,2001,230289.1153
CIV,2001,122711.4502
CMR,2001,39203.71718
COD,2001,455516.739
COG,2001,27030.69622
COL,2001,230054.8357
COM,2001,36.97369321
CPV,2001,7.136450794
CRI,2001,15461.87945
CUB,2001,18942.90878
CUW,2001,0.902788526
CYM,2001,20.6816122
CYP,2001,78.62890207
CZE,2001,3460.142586
DEU,2001,15286.38057
DMA,2001,22.79275551
DNK,2001,4329.295853
DOM,2001,11246.81007
DZA,2001,3468.760252
ECU,2001,45002.46871
EGY,2001,147.7649427
ERI,2001,2.529524333
ESP,2001,32811.05352
EST,2001,16872.43451
ETH,2001,11947.24724
FIN,2001,151003.2605
FJI,2001,1097.764054
FRA,2001,34420.96339
GAB,2001,15082.63773
GBR,2001,23244.12725
GEO,2001,666.5563666
GGY,2001,0.957678036
GHA,2001,43644.05617
GIB,2001,0.187285637
GIN,2001,18571.52586
GLP,2001,320.7023856
GMB,2001,3.297421863
GNB,2001,2362.153028
GNQ,2001,3585.419101
GRC,2001,12616.82202
GRD,2001,32.81085887
GTM,2001,53310.17515
GUF,2001,3033.287749
GUY,2001,10039.86771
HKG,2001,7.981291214
HND,2001,42380.17446
HRV,2001,3378.489604
HTI,2001,2469.048298
HUN,2001,7522.059332
IDN,2001,744087.9891
IMN,2001,15.97543762
IND,2001,62361.1745
IRL,2001,9559.474141
IRN,2001,332.4837054
IRQ,2001,16.02663642
ISR,2001,145.9652381
ITA,2001,9871.496932
JAM,2001,1246.241523
JEY,2001,3.696338871
JOR,2001,0.522028031
JPN,2001,23977.46162
KAZ,2001,4534.702741
KEN,2001,19027.21105
KGZ,2001,589.226356
KHM,2001,28491.44387
KNA,2001,45.60965868
KOR,2001,5503.445335
LAO,2001,36474.65075
LBN,2001,299.4042676
LBR,2001,29185.67018
LBY,2001,17.15270152
LCA,2001,31.08046321
LIE,2001,3.423943212
LKA,2001,3759.510363
LSO,2001,1.140052131
LTU,2001,7961.687395
LUX,2001,68.60969197
LVA,2001,24907.62112
MAC,2001,1.428070339
MAF,2001,2.123655985
MAR,2001,1868.288606
MDA,2001,146.6880607
MDG,2001,86956.8327
MDV,2001,4.743487262
MEX,2001,158302.9885
MKD,2001,2059.864143
MLI,2001,347.8706881
MLT,2001,1.251912538
MMR,2001,44804.23913
MNE,2001,858.4920805
MNG,2001,21056.72264
MOZ,2001,60936.64968
MRT,2001,31.83843537
MSR,2001,7.078555306
MTQ,2001,192.9652483
MUS,2001,156.5813835
MWI,2001,2488.28077
MYS,2001,332497.4245
MYT,2001,31.30269367
NAM,2001,417.5124607
NCL,2001,697.9210994
NER,2001,0.150195665
NGA,2001,43386.49462
NIC,2001,44109.79205
NLD,2001,736.4216234
NOR,2001,22445.9414
NPL,2001,1523.194752
NZL,2001,50528.28239
PAK,2001,217.7703951
PAN,2001,18264.10741
PER,2001,86013.86649
PHL,2001,35165.1917
PLW,2001,52.11206112
PNG,2001,36005.1351
POL,2001,19066.10208
PRI,2001,1252.362231
PRK,2001,11945.60949
PRT,2001,24405.37982
PRY,2001,150238.7329
PSE,2001,2.219302278
REU,2001,28.61721413
ROU,2001,17535.52879
RUS,2001,1826602.995
RWA,2001,1516.766321
SDN,2001,26.94295316
SEN,2001,70.59427485
SGP,2001,43.45389467
SLB,2001,2187.117444
SLE,2001,18596.4253
SLV,2001,9499.391624
SOM,2001,339.3039459
SRB,2001,2379.5834
SSD,2001,4906.033993
STP,2001,77.22190502
SUR,2001,3688.947052
SVK,2001,3897.393159
SVN,2001,615.4603105
SWE,2001,144927.2266
SWZ,2001,6734.853711
SXM,2001,1.318283677
SYC,2001,0.379574768
SYR,2001,267.2352947
TCA,2001,7.72720305
TCD,2001,883.6264799
TGO,2001,2776.230616
THA,2001,36101.94359
TJK,2001,61.53772785
TKM,2001,46.21279329
TLS,2001,677.4261599
TTO,2001,1829.096035
TUN,2001,230.6704347
TUR,2001,22910.00549
TWN,2001,1159.068116
TZA,2001,82214.20404
UGA,2001,29658.94722
UKR,2001,28826.3802
UMI,2001,2.11971068
URY,2001,7647.452723
USA,2001,1943318.744
UZB,2001,294.820902
VCT,2001,6.896545779
VEN,2001,123881.1441
VGB,2001,4.092501168
VIR,2001,122.5133707
VNM,2001,47433.13018
VUT,2001,124.3332979
XAD,2001,1.648989262
XCA,2001,9.735251157
XKO,2001,1122.205429
XNC,2001,17.66158322
ZAF,2001,77644.6906
ZMB,2001,30123.7271
ZWE,2001,8205.934185
ABW,2002,0.526107732
AFG,2002,178.6403638
AGO,2002,61034.22727
AIA,2002,0.146329651
ALA,2002,277.8198771
ALB,2002,889.5171155
AND,2002,1.255022224
ARG,2002,105001.8622
ARM,2002,172.5385912
ATG,2002,17.65604165
AUS,2002,312150.1627
AUT,2002,10902.14988
AZE,2002,1154.205943
BDI,2002,986.9362126
BEL,2002,2348.390596
BEN,2002,3480.187346
BES,2002,2.106457457
BFA,2002,4.3029109
BGD,2002,3995.287574
BGR,2002,4638.738812
BHS,2002,700.9761365
BIH,2002,692.6588558
BLR,2002,25383.4157
BLZ,2002,13473.73051
BMU,2002,0.717959402
BOL,2002,178807.9712
BRA,2002,3507049.44
BRB,2002,11.39198156
BRN,2002,1088.845597
BTN,2002,223.9348815
BWA,2002,22.78899863
CAF,2002,34417.72161
CAN,2002,2316887.665
CHE,2002,881.3039027
CHL,2002,78080.97298
CHN,2002,249150.9601
CIV,2002,144559.9075
CMR,2002,28766.95157
COD,2002,514476.6882
COG,2002,24310.14238
COL,2002,182229.1524
COM,2002,41.20393423
CPV,2002,22.8340031
CRI,2002,13289.14909
CUB,2002,15035.84738
CUW,2002,1.279283688
CYM,2002,5.598244417
CYP,2002,31.74324402
CZE,2002,6766.437908
DEU,2002,15303.26237
DMA,2002,11.87470804
DNK,2002,1204.489939
DOM,2002,10435.97987
DZA,2002,3009.833121
ECU,2002,29817.73772
EGY,2002,48.81325058
ERI,2002,0
ESP,2002,37699.01981
EST,2002,21918.38645
ETH,2002,13074.08741
FIN,2002,142432.404
FJI,2002,703.2099391
FRA,2002,33888.39717
GAB,2002,13851.84666
GBR,2002,20112.34996
GEO,2002,536.442198
GGY,2002,0.050347617
GHA,2002,78395.05298
GIB,2002,0.12482941
GIN,2002,28933.47429
GLP,2002,50.88541896
GMB,2002,40.15764074
GNB,2002,6073.797259
GNQ,2002,2986.110544
GRC,2002,5126.049313
GRD,2002,65.83774686
GTM,2002,55600.93461
GUF,2002,2496.703749
GUY,2002,4827.394979
HKG,2002,15.61155641
HND,2002,31528.01233
HRV,2002,2340.179492
HTI,2002,2120.380505
HUN,2002,7711.03737
IDN,2002,855275.863
IMN,2002,13.6648598
IND,2002,53005.48774
IRL,2002,5298.280939
IRN,2002,557.752371
IRQ,2002,10.62006031
ISR,2002,111.7306785
ITA,2002,10931.22755
JAM,2002,1647.570637
JEY,2002,0.810373894
JOR,2002,0.196107558
JPN,2002,26154.03983
KAZ,2002,2952.306624
KEN,2002,20287.52622
KGZ,2002,305.4574798
KHM,2002,54862.0762
KNA,2002,19.79075058
KOR,2002,4705.326872
LAO,2002,55936.73071
LBN,2002,81.20045904
LBR,2002,56984.42382
LBY,2002,40.24566353
LCA,2002,10.91096809
LKA,2002,3427.680386
LSO,2002,2.687139564
LTU,2002,10344.83819
LUX,2002,90.45691516
LVA,2002,29175.98819
MAC,2002,0.928207381
MAF,2002,5.418846674
MAR,2002,3923.517827
MDA,2002,229.7964207
MDG,2002,89317.51419
MDV,2002,4.588154946
MEX,2002,158834.1254
MKD,2002,890.1837635
MLI,2002,175.2904428
MLT,2002,1.752961399
MMR,2002,66119.68071
MNE,2002,179.6207712
MNG,2002,18728.01995
MOZ,2002,106658.3376
MSR,2002,1.62272987
MTQ,2002,48.86224871
MUS,2002,154.4299605
MWI,2002,4189.572628
MYS,2002,312553.7873
MYT,2002,20.86919036
NAM,2002,108.0072182
NCL,2002,626.8680588
NER,2002,0.676416444
NGA,2002,32346.71006
NIC,2002,54194.49469
NLD,2002,824.5813586
NOR,2002,26635.75319
NPL,2002,2128.64331
NZL,2002,63227.9271
PAK,2002,325.0117524
PAN,2002,19200.13718
PER,2002,80452.08582
PHL,2002,32309.18926
PLW,2002,75.30077104
PNG,2002,54575.5022
POL,2002,31070.13979
PRI,2002,1168.095778
PRK,2002,5358.227207
PRT,2002,34903.34915
PRY,2002,195124.6398
PSE,2002,1.830287115
REU,2002,502.6683752
ROU,2002,16356.44545
RUS,2002,2700384.154
RWA,2002,941.338718
SDN,2002,76.10035582
SEN,2002,164.4305544
SGP,2002,123.516999
SLB,2002,3866.106668
SLE,2002,15310.24197
SLV,2002,4666.509817
SMR,2002,0.111479129
SOM,2002,250.8913304
SPM,2002,0.105856563
SRB,2002,1134.989088
SSD,2002,8148.679824
SUR,2002,3717.477562
SVK,2002,4015.732505
SVN,2002,723.8725078
SWE,2002,178264.0808
SWZ,2002,3800.765838
SXM,2002,0.439427723
SYC,2002,0.227775334
SYR,2002,147.9991941
TCA,2002,4.652026517
TCD,2002,1958.47583
TGO,2002,2020.785483
THA,2002,60882.18974
TJK,2002,36.63912049
TKM,2002,105.1787401
TLS,2002,1604.598898
TTO,2002,726.0770093
TUN,2002,243.8717387
TUR,2002,25722.22142
TWN,2002,1004.574022
TZA,2002,85080.90089
UGA,2002,10840.69681
UKR,2002,27077.01971
UMI,2002,6.505533058
URY,2002,6870.11867
USA,2002,2038435.691
UZB,2002,265.2317188
VCT,2002,7.945998949
VEN,2002,90372.37708
VGB,2002,2.996441556
VIR,2002,20.90283313
VNM,2002,49625.43782
VUT,2002,108.2396496
XAD,2002,0.507202227
XCA,2002,23.39391396
XKO,2002,214.9078823
XNC,2002,3.340847417
ZAF,2002,47679.93414
ZMB,2002,46240.24361
ZWE,2002,8016.170851
ABW,2003,0.9770576
AFG,2003,244.3362552
AGO,2003,52461.54547
AIA,2003,1.097745085
ALA,2003,220.7748552
ALB,2003,613.533965
AND,2003,0.342063642
ARG,2003,249155.0069
ARM,2003,395.8166949
ATG,2003,17.07802261
AUS,2003,373846.6091
AUT,2003,14475.69483
AZE,2003,1039.341551
BDI,2003,1325.183318
BEL,2003,1889.777513
BEN,2003,3475.926415
BES,2003,16.15018967
BFA,2003,2.038243484
BGD,2003,2159.457158
BGR,2003,5198.715558
BHS,2003,274.2308763
BIH,2003,307.8114117
BLR,2003,32119.38156
BLZ,2003,6843.896175
BMU,2003,0.130570243
BOL,2003,163759.0988
BRA,2003,3248526.734
BRB,2003,2.997849387
BRN,2003,799.1767213
BTN,2003,543.6007673
BWA,2003,8.572551344
CAF,2003,13726.63788
CAN,2003,1607282.58
CHE,2003,433.2828851
CHL,2003,82843.76404
CHN,2003,261761.4952
CIV,2003,86282.29679
CMR,2003,25344.84636
COD,2003,274739.9994
COG,2003,18514.84252
COL,2003,122417.1448
COM,2003,26.65331395
CPV,2003,8.925222414
CRI,2003,8260.607755
CUB,2003,6556.683915
CUW,2003,0.827957708
CYM,2003,6.324797604
CYP,2003,25.22916781
CZE,2003,3925.277971
DEU,2003,6448.617531
DMA,2003,27.23870244
DNK,2003,1579.71326
DOM,2003,10714.00158
DZA,2003,3831.437113
ECU,2003,13835.72643
EGY,2003,61.01187804
ESP,2003,23315.39344
EST,2003,5632.561979
ETH,2003,13936.04122
FIN,2003,89696.55115
FJI,2003,1572.235904
FRA,2003,26393.33418
GAB,2003,16845.22031
GBR,2003,1875.16737
GEO,2003,292.002685
GHA,2003,24955.24902
GIN,2003,9229.458009
GLP,2003,76.87749934
GMB,2003,10.56543665
GNB,2003,1021.877364
GNQ,2003,1961.187536
GRC,2003,2562.535174
GRD,2003,71.34625369
GTM,2003,98173.67565
GUF,2003,1889.081601
GUY,2003,7418.606943
HKG,2003,7.057239355
HND,2003,33624.77328
HRV,2003,1738.980492
HTI,2003,1070.162075
HUN,2003,5733.022733
IDN,2003,544810.2966
IMN,2003,1.817298033
IND,2003,47750.63815
IRL,2003,2262.865182
IRN,2003,326.6750206
IRQ,2003,19.61672495
ISR,2003,30.17165819
ITA,2003,3613.191038
JAM,2003,1029.274034
JOR,2003,0.065259603
JPN,2003,19747.36425
KAZ,2003,3351.858901
KEN,2003,13552.81076
KGZ,2003,110.7895604
KHM,2003,56839.5435
KNA,2003,32.14738442
KOR,2003,3611.332973
LAO,2003,87074.13238
LBN,2003,83.57542339
LBR,2003,21604.81357
LBY,2003,25.26571737
LCA,2003,19.4266862
LKA,2003,3149.494821
LSO,2003,2.484692584
LTU,2003,8916.009263
LUX,2003,103.4199707
LVA,2003,21321.4159
MAF,2003,3.295436471
MAR,2003,2042.52646
MDA,2003,100.5993463
MDG,2003,84247.95977
MDV,2003,2.142708274
MEX,2003,152559.2962
MKD,2003,895.2280943
MLI,2003,34.24351147
MMR,2003,77224.46441
MNE,2003,203.6859679
MNG,2003,38433.831
MOZ,2003,79643.95853
MRT,2003,1.256266299
MSR,2003,2.286058313
MTQ,2003,288.4695298
MUS,2003,119.6302621
MWI,2003,7112.996717
MYS,2003,183911.2165
MYT,2003,30.92584943
NAM,2003,208.6842167
NCL,2003,883.9158608
NER,2003,0.224596165
NGA,2003,13380.62881
NIC,2003,46963.69084
NLD,2003,309.8542634
NOR,2003,14817.39184
NPL,2003,2291.937476
NZL,2003,44798.28289
PAK,2003,641.697765
